,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
8,sgd,symmetric-door,logloss,4.0,1024,2,512,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,5859,277.20751190185547,0.49267578125,1.0
9,sgd,symmetric-door,logloss,4.0,1024,2,512,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,6137,276.6403617858887,0.4716796875,0.9800000190734864
0,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,1335,773.6340179443359,0.34622355177998543,0.5
1,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,1717,808.2062377929688,0.33800845965743065,0.5600000023841858
2,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,1291,815.0723724365234,0.3275916464626789,0.5
3,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2271,761.7155151367188,0.32856743410229683,0.4600000083446503
4,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1536,787.2611846923828,0.332877978682518,0.4399999976158142
5,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,1433,766.3548583984375,0.3363250270485878,0.4600000083446503
6,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1560,788.2111663818359,0.33757834881544113,0.479999989271164
7,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,2074,772.3700103759766,0.3147868737578392,0.5400000214576721
8,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,1775,755.4902877807617,0.3325524292886257,0.4600000083446503
9,p-sgd,symmetric-door,logloss,15.0,1024,1,1920,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,2966,752.2844543457031,0.3347823172807693,0.5199999809265137
0,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,2593,64.34075307846071,0.296875,1.0199999809265137
1,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,2713,64.90076684951782,0.3046875,0.8799999952316284
2,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,3755,64.67571210861206,0.3193359375,1.1399999856948853
3,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,3378,68.04783868789673,0.3466796875,0.8600000143051147
4,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,2791,67.05325031280518,0.33984375,0.9800000190734864
5,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,3737,67.7393536567688,0.31640625,1.0399999618530271
6,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,2195,68.36030435562135,0.3408203125,1.0199999809265137
7,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,2363,66.66430568695068,0.3212890625,0.959999978542328
8,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,2861,69.88903665542604,0.333984375,0.9800000190734864
9,sgd,symmetric-door,square,2.0,1024,1,256,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,4290,68.20880556106567,0.3212890625,0.9800000190734864
0,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2689,50.825088024139404,0.1387818092480302,1.1200000047683716
1,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2781,54.804739475250244,0.17235885187983513,1.100000023841858
2,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,3142,49.10996723175049,0.12340056151151654,0.9399999976158142
3,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2415,47.62866544723511,0.1653140764683485,0.8600000143051147
4,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3219,49.77506113052368,0.19933656230568889,1.0399999618530271
5,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,3091,44.62085485458374,0.1764599345624447,1.0
6,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,3330,48.25589370727539,0.1635296866297722,0.8000000119209291
7,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3444,53.12535762786865,0.18695495650172236,1.0800000429153442
8,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3182,50.74905967712402,0.20430099964141848,0.9399999976158142
9,p-sgd,symmetric-door,square,2.0,1024,2,256,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2578,44.16066646575928,0.1360427113249898,1.0399999618530271
0,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2261,201.31637382507324,0.08798352163285017,0.41999998688697815
1,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2782,196.9347915649414,0.08967740274965763,0.4600000083446503
2,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2806,194.9809513092041,0.08853443432599306,0.25999999046325684
3,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2055,197.31291007995603,0.08546821027994156,0.30000001192092896
4,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1481,200.0290241241455,0.11014721915125847,0.3199999928474426
5,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1610,190.40868377685547,0.09736246429383756,0.3799999952316284
6,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1826,212.30114936828613,0.09148910455405712,0.36000001430511475
7,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1471,208.48227882385254,0.11505877040326595,0.3199999928474426
8,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1357,194.69604110717773,0.09084198623895644,0.479999989271164
9,p-sgd,symmetric-door,square,10.0,1024,1,1280,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,1515,190.128173828125,0.12204844783991575,0.3799999952316284
0,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,968,11.044777154922485,0.0,1.0199999809265137
1,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,788,10.065340518951416,0.0,1.0
2,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,1110,11.052863001823424,0.0,0.8999999761581421
3,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,947,11.492444276809692,0.0,0.7799999713897705
4,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1246,15.320749878883364,0.0,1.0800000429153442
5,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,927,12.569552540779116,0.0,1.0199999809265137
6,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,711,11.888670206069946,0.0,0.9200000166893004
7,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,731,14.02583873271942,0.0,0.959999978542328
8,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,845,11.53990888595581,0.0,1.0
9,p-sgd,symmetric-door,square,1.0,1024,2,128,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,631,13.305152177810669,0.0,1.2400000095367432
0,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2617,441.8849906921387,0.3673308826982975,0.3799999952316284
1,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,4191,407.42831802368164,0.3560754582285881,0.4399999976158142
2,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1823,421.5581741333008,0.32494356855750084,0.3799999952316284
3,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2117,430.4922981262207,0.3812730573117733,0.36000001430511475
4,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3841,438.3948287963867,0.3696896135807037,0.4000000059604645
5,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2102,411.2164497375488,0.3586621321737766,0.4399999976158142
6,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,3451,421.5817260742188,0.3686325773596764,0.479999989271164
7,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,4767,424.1664924621582,0.3640263192355633,0.41999998688697815
8,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1815,408.5564231872559,0.3433908261358738,0.41999998688697815
9,p-sgd,symmetric-door,logloss,8.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,1637,401.11201095581055,0.3137893788516521,0.3799999952316284
0,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,3070,35.16961717605591,0.1640625,1.0399999618530271
1,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,3139,41.924910545349114,0.2565104160457849,0.8600000143051147
2,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,4611,39.318843364715576,0.21484374813735485,1.1399999856948853
3,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,3706,38.015493392944336,0.19401041604578492,1.0800000429153442
4,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3373,40.44458818435669,0.2330729141831398,0.8999999761581421
5,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,3825,38.72589778900147,0.20572916604578492,1.0399999618530271
6,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,3594,39.36505031585693,0.2161458348855376,1.100000023841858
7,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3730,36.98630023002625,0.1901041679084301,1.0800000429153442
8,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3702,37.25629949569702,0.19401041604578492,1.0199999809265137
9,sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,3286,41.67605972290039,0.2447916660457849,0.9200000166893004
0,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,3730,239.00697898864743,0.5652343705296516,1.0399999618530271
1,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,6594,232.88608360290527,0.5269531235098839,1.0800000429153442
2,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2165,240.58528709411618,0.54296875,0.8799999952316284
3,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,4757,243.39393997192383,0.5749999992549419,0.8799999952316284
4,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3344,237.24090766906738,0.5574218705296516,1.1399999856948853
5,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,4739,241.1872386932373,0.5609375014901161,0.959999978542328
6,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1852,236.26596641540527,0.5511718727648258,1.0
7,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2365,237.37441444396973,0.5546874962747097,1.0800000429153442
8,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,2383,239.0021076202393,0.5648437440395355,0.8600000143051147
9,sgd,symmetric-door,square,5.0,1024,1,640,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2064,234.3669261932373,0.5355468802154064,0.959999978542328
0,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,2598,1123.486343383789,0.4187499992549419,0.3799999952316284
1,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2787,1123.466567993164,0.4188476540148258,0.3799999952316284
2,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1773,1123.4806518554688,0.4187500029802321,0.3799999952316284
3,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2516,1123.4796447753906,0.41845703125,0.4000000059604645
4,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,2743,1123.4797973632812,0.4185546860098839,0.3799999952316284
5,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2563,1123.4867248535156,0.41845703125,0.3799999952316284
6,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,2163,1123.4567413330078,0.4185546897351742,0.3799999952316284
7,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3112,1123.4867553710938,0.4189453162252903,0.4000000059604645
8,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,2029,1123.4815673828123,0.41777344420552254,0.3799999952316284
9,sgd,symmetric-door,logloss,20.0,1024,2,2560,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,2415,1123.4645690917966,0.41845703125,0.3799999952316284
0,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,7154,192.60473251342773,0.4303385429084301,0.8600000143051147
1,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,4517,187.5590591430664,0.3951822929084301,0.9200000166893004
2,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,6351,191.72511291503903,0.4010416679084301,1.0
3,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,4231,188.74237632751462,0.3945312537252903,0.8399999737739563
4,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3634,190.70732307434082,0.39453125,0.9200000166893004
5,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,5284,191.60453224182132,0.4147135466337204,0.8199999928474426
6,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,4155,193.92650604248047,0.4179687462747097,1.0800000429153442
7,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,7115,193.3576812744141,0.4147135391831398,0.959999978542328
8,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,4737,193.27538681030273,0.4095052070915699,0.959999978542328
9,sgd,symmetric-door,logloss,3.0,1024,1,384,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,3685,191.28667640686038,0.4003906287252903,0.9200000166893004
0,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,10529,187.3866672515869,0.3951822891831398,0.8000000119209291
1,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,6215,187.84392929077148,0.4042968787252903,1.0399999618530271
2,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,8609,189.9239368438721,0.4029947891831398,1.0
3,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,6107,192.4351959228516,0.4153645820915699,0.9200000166893004
4,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,7179,194.5235500335693,0.4244791679084301,0.8999999761581421
5,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,6112,188.94376945495603,0.3880208358168602,0.959999978542328
6,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,5288,189.61609649658203,0.3990885391831398,1.0199999809265137
7,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,9563,188.1589698791504,0.3938802070915699,1.0399999618530271
8,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,8742,186.66777992248532,0.3717447929084301,1.0199999809265137
9,sgd,symmetric-door,logloss,3.0,1024,2,384,0.002,0.9,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,5275,187.8843650817871,0.3990885429084301,0.8999999761581421
0,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,1167,381.8856735229492,0.0801129573956132,0.1599999964237213
1,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,2105,361.3903160095215,0.07626572716981173,0.18000000715255735
2,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,3229,372.06489944458013,0.08518857043236494,0.2800000011920929
3,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,2433,377.50904083251953,0.10164414998143913,0.2800000011920929
4,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1573,365.60933303833013,0.09041757229715586,0.25999999046325684
5,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,2828,377.73310470581055,0.07992474641650915,0.25999999046325684
6,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1547,384.24352264404297,0.09326772578060627,0.2800000011920929
7,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,1687,372.908504486084,0.08242159243673086,0.25999999046325684
8,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,1742,387.6458930969238,0.0878164591267705,0.2800000011920929
9,p-sgd,symmetric-door,square,15.0,1024,2,1920,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,1794,377.31517791748047,0.08716070558875799,0.1599999964237213
0,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1481,16.732348442077633,0.033022397197782986,0.8600000143051147
1,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1091,13.206451058387756,0.0,1.2000000476837158
2,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1393,12.06488561630249,0.0,0.9800000190734864
3,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,1060,13.550011396408081,0.0,1.1200000047683716
4,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1270,12.522656798362732,0.0,1.1200000047683716
5,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1307,11.592078804969788,0.0,1.3799999952316284
6,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,715,12.929009556770325,0.0,0.9399999976158142
7,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1526,12.395952701568605,0.0,0.9200000166893004
8,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1332,11.52813708782196,0.0,0.9800000190734864
9,p-sgd,symmetric-door,square,1.5,1024,1,192,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,970,13.717408537864685,0.0,0.9200000166893004
0,sgd,symmetric-door,logloss,6.0,1024,1,768,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,3122,317.69340896606445,0.3414713591337204,0.5
