,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,project_on_sphere,early_stopping_epochs,weightdecay,epoch,train loss,train error,test error
2,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1886.015380859375,0.537109375,1.100000023841858
3,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1937.492431640625,0.552734375,0.959999978542328
4,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1908.954345703125,0.538281261920929,1.0800000429153442
5,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1914.2889404296875,0.5472656488418579,1.0
6,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1871.160888671875,0.5316406488418579,1.0599999427795408
7,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1936.7825927734373,0.5511718988418579,0.8600000143051147
8,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1895.7886962890625,0.5433593988418579,1.1200000047683716
9,gd,symmetric-door,square,5.0,1024,1,5120,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1924.4759521484373,0.54296875,0.959999978542328
0,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1411.0606689453125,0.10612239688634872,0.36000001430511475
1,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1427.2266235351562,0.11103907600045204,0.3799999952316284
2,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1383.0886840820312,0.12025343999266624,0.6000000238418579
3,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1410.4188232421875,0.11664482206106185,0.479999989271164
4,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1443.7675170898438,0.12005128338932992,0.5
5,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1411.2467651367188,0.11640789359807968,0.3799999952316284
6,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1440.7022705078125,0.12217985838651654,0.5
7,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1447.7173461914062,0.11800391227006912,0.479999989271164
8,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1429.84228515625,0.11894339695572853,0.479999989271164
9,p-sgd,symmetric-door,logloss,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1429.2197265625,0.11635733395814896,0.36000001430511475
0,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,511.9708404541016,0.0656491219997406,0.3799999952316284
1,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,515.1285095214844,0.06751436740159987,0.41999998688697815
2,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,505.3689422607422,0.07434109970927237,0.239999994635582
3,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,512.1239318847656,0.06943084672093391,0.3400000035762787
4,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,518.9179077148439,0.07195631414651871,0.4399999976158142
5,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,523.2914123535156,0.07544053718447685,0.4000000059604645
6,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,510.73529052734375,0.07318656146526338,0.4000000059604645
7,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,521.1468811035156,0.07209660857915877,0.30000001192092896
8,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,499.7091979980469,0.0728689394891262,0.4000000059604645
9,p-sgd,symmetric-door,square,6.0,1024,1,3072,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,515.28466796875,0.06318134814500809,0.3799999952316284
0,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,834.6848754882812,0.4134114533662796,0.959999978542328
1,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,826.7792053222656,0.4114583283662796,1.100000023841858
2,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,820.9163513183594,0.4127604216337204,1.0199999809265137
3,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,832.6506042480469,0.4251302033662796,0.959999978542328
4,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,816.0191955566406,0.3841145783662796,0.8799999952316284
5,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,826.5855712890625,0.3893229216337204,0.8600000143051147
6,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,830.6521301269531,0.4029947817325592,0.8799999952316284
7,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,829.5477905273438,0.4173177182674408,0.9399999976158142
8,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,827.365478515625,0.40625,1.0199999809265137
9,sgd,symmetric-door,logloss,3.0,1024,1,1536,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,815.7417297363281,0.369140625,0.959999978542328
0,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1011.9812316894532,0.4700520783662796,0.8199999928474426
1,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1211.8681640625,0.6025390625,0.9399999976158142
2,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1156.2579956054688,0.5475260317325592,1.0399999618530271
3,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1145.0473022460938,0.5540364682674408,1.1599999666213991
4,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1168.6876831054688,0.5625,1.1200000047683716
5,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1100.4640502929688,0.5279947817325592,0.8999999761581421
6,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1175.7802124023438,0.5745442807674408,1.0399999618530271
7,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1176.2869873046875,0.5611979067325592,0.8999999761581421
8,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1158.9804077148438,0.5680338442325592,1.0
9,sgd,symmetric-door,square,6.0,1024,1,3072,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1176.2601318359375,0.5638020932674408,1.2200000286102295
0,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,41,10.660033702850342,0.0,1.1599999666213991
1,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,98,9.834767818450928,0.0,0.9800000190734864
2,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,241,8.066131114959719,0.0,0.8999999761581421
3,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,107,10.598343849182127,0.0,0.8600000143051147
4,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,98,9.766332626342773,0.0,1.0599999427795408
5,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,163,9.264048099517822,0.0,0.9800000190734864
6,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,163,8.900465488433838,0.0,0.9200000166893004
7,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,118,8.958707332611084,0.0,1.0599999427795408
8,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,42,10.882997035980225,0.0,0.8399999737739563
9,p-sgd,symmetric-door,square,0.5,1024,1,256,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,96,9.577473163604736,0.0,1.0
0,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,541.8975830078125,0.3212890625,0.9399999976158142
1,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,548.3618774414061,0.3271484375,0.8199999928474426
2,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,554.9093627929689,0.3232421875,1.1399999856948853
3,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,553.9275512695311,0.34375,0.959999978542328
4,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,550.601318359375,0.3408203125,1.0199999809265137
5,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,557.4815063476561,0.3193359375,1.0
6,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,554.12841796875,0.3427734375,1.1599999666213991
7,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,544.8970947265625,0.3466796875,0.8600000143051147
8,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,581.1002807617188,0.373046875,1.0199999809265137
9,gd,symmetric-door,square,2.0,1024,1,2048,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,570.5206909179688,0.35546875,1.0199999809265137
0,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5059.546630859375,0.11040883883833884,0.20000000298023224
1,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,4965.624267578125,0.11467770859599112,0.239999994635582
2,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,974,4997.749267578125,0.10906767100095748,0.019999999552965164
3,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,19350,5020.978271484375,0.10815537720918657,0.019999999552965164
4,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,15833,5035.938720703125,0.10601197928190233,0.019999999552965164
5,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5018.917236328125,0.11024785786867143,0.18000000715255735
6,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,4975.96435546875,0.10990072786808014,0.18000000715255735
7,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,5050.408447265625,0.1078820675611496,0.18000000715255735
8,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,4952.197021484375,0.10887103900313376,0.2199999988079071
9,p-sgd,symmetric-door,logloss,20.0,1024,1,10240,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,11492,5008.75439453125,0.1110403873026371,0.019999999552965164
0,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1584.65625,0.085205078125,0.1599999964237213
1,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3496.861328125,0.646240234375,1.0199999809265137
2,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,1584.6494140625,0.0859375,0.1599999964237213
3,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3464.43115234375,0.64013671875,0.9800000190734864
4,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3442.011962890625,0.630859375,0.9200000166893004
5,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3420.1318359375,0.631591796875,1.1399999856948853
6,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3363.428466796875,0.62548828125,1.0199999809265137
7,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3470.71435546875,0.654296875,0.8999999761581421
8,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3456.25537109375,0.6435546875,0.9399999976158142
9,gd,symmetric-door,square,8.0,1024,1,8192,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,3513.81396484375,0.641845703125,1.1200000047683716
0,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,136.23114013671878,0.059358667582273476,1.0399999618530271
1,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,123.75522994995116,0.047902246937155724,1.0399999618530271
2,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,133.33587646484378,0.06298361532390118,0.9399999976158142
3,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,135.94012451171878,0.061365358531475074,1.0599999427795408
4,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,132.48636627197266,0.07444121316075325,1.1599999666213991
5,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,135.31602478027344,0.05845106206834316,0.959999978542328
6,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,136.15298461914062,0.0606347844004631,0.959999978542328
7,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,135.6169662475586,0.05647522397339344,0.8399999737739563
8,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,138.92918395996094,0.05593719333410263,0.9800000190734864
9,p-sgd,symmetric-door,square,2.0,1024,1,1024,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,131.2889175415039,0.05280897952616215,1.0199999809265137
0,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,28,3.637364387512207,0.0,0.8199999928474426
1,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,27,4.3738203048706055,0.0,0.8999999761581421
2,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,27,4.4479498863220215,0.0,1.1200000047683716
3,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,28,4.2449002265930185,0.0,0.959999978542328
4,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,21,7.8594117164611825,0.0,0.9800000190734864
5,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20,8.188644409179688,0.0,1.1399999856948853
6,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,24,5.00980019569397,0.0,0.8999999761581421
7,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,24,5.185728788375855,0.0,1.0
8,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20,6.1372551918029785,0.0,1.1200000047683716
9,sgd,symmetric-door,square,0.1,1024,1,51,0.005,0.9,True,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,25,6.1078267097473145,0.0,0.959999978542328
0,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,710.8540344238281,0.08065995201468468,0.2800000011920929
1,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,735.5144958496094,0.07590311393141748,0.2199999988079071
2,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,20002,719.3778686523438,0.07121369987726213,0.239999994635582
3,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,20002,718.0267944335938,0.0739469826221466,0.3400000035762787
4,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,715.9494018554688,0.07834779098629951,0.14000000059604645
5,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,734.990234375,0.0858776606619358,0.14000000059604645
6,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,729.2355651855469,0.0763290748000145,0.2800000011920929
7,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,20002,704.017578125,0.07115579396486282,0.30000001192092896
8,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,20002,722.5389709472656,0.07580143585801125,0.25999999046325684
9,p-sgd,symmetric-door,square,8.0,1024,1,4096,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,732.7223205566406,0.07400154322385788,0.1599999964237213
0,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,653,195.9721221923828,0.0,1.0800000429153442
1,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,1240,182.98452758789062,0.0,0.959999978542328
2,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,1268,190.44891357421875,0.0,0.9800000190734864
3,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,972,188.2794189453125,0.0,0.8399999737739563
4,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,20002,182.254150390625,0.00390625,1.100000023841858
5,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,20002,183.1281280517578,0.00390625,0.9200000166893004
6,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,2221,178.29061889648438,0.0,0.9800000190734864
7,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,1126,184.75238037109372,0.0,0.9200000166893004
8,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,1064,184.6480255126953,0.0,0.959999978542328
9,gd,symmetric-door,logloss,0.5,1024,1,512,0.01,0.0,False,2000,100,22,10,32,1e-08,2.0,0.6744899999999999,True,-1,0,20002,183.45944213867188,0.0078125,1.0800000429153442
0,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,23,1e-08,2.0,0.6744899999999999,True,-1,0,20002,176.18956756591797,0.03902442753314972,0.9399999976158142
1,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,24,1e-08,2.0,0.6744899999999999,True,-1,0,20002,177.27247619628906,0.03921568766236305,0.9200000166893004
2,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,25,1e-08,2.0,0.6744899999999999,True,-1,0,2391,172.60106658935547,0.0,0.9200000166893004
3,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,26,1e-08,2.0,0.6744899999999999,True,-1,0,18754,171.98709106445312,0.0,1.1799999475479126
4,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,27,1e-08,2.0,0.6744899999999999,True,-1,0,9459,172.6903839111328,0.0,0.9200000166893004
5,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,28,1e-08,2.0,0.6744899999999999,True,-1,0,11611,172.93177032470703,0.0,0.959999978542328
6,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,29,1e-08,2.0,0.6744899999999999,True,-1,0,20002,179.31907653808594,0.024549702182412148,1.0199999809265137
7,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,30,1e-08,2.0,0.6744899999999999,True,-1,0,13019,180.94618225097656,0.0,1.0199999809265137
8,p-sgd,symmetric-door,logloss,1.0,1024,1,512,0.005,0.9,True,2000,100,22,10,31,1e-08,2.0,0.6744899999999999,True,-1,0,11521,172.0969696044922,0.0,1.1599999666213991
