,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
4,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,12036,48.9859390258789,0.0,1.1399999856948853
5,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,8307,56.96977233886719,0.0,1.0199999809265137
6,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,5581,66.94521331787111,0.0,0.8000000119209291
7,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3276,64.83588409423828,0.0,0.8600000143051147
8,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,20002,56.48331069946289,0.001953125,0.8600000143051147
9,gd,symmetric-door,square,1.0,1024,1,1024,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,4152,64.50487518310547,0.0,0.959999978542328
0,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,3206,43.21546459197998,0.11849716119468212,1.0199999809265137
1,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,2394,49.223695437113435,0.21234411497910816,1.100000023841858
2,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,2776,46.46382935841879,0.17023208116491634,1.1200000047683716
3,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,3955,39.47137578328451,0.12643766775727272,1.1200000047683716
4,p-sgd,symmetric-door,logloss,1.5,1024,1,128,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,3691,44.2473061879476,0.11668970622122288,1.0199999809265137
