,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,seed,epoch,train loss,test loss
0,gd,3.0,1024,10,3072,0.01,0.0,False,10000,0,100,37,5,38,61400,0.2776293158531189,15.343085289001465
1,gd,3.0,1024,10,3072,0.01,0.0,False,10000,0,100,37,5,39,56700,0.27979791164398193,16.367473602294922
2,gd,3.0,1024,10,3072,0.01,0.0,False,10000,0,100,37,5,40,68000,0.2328724414110184,14.510791778564453
3,gd,3.0,1024,10,3072,0.01,0.0,False,10000,0,100,37,5,41,62400,0.2654725611209869,16.01944923400879
4,gd,3.0,1024,10,3072,0.01,0.0,False,10000,0,100,37,5,42,75700,0.2441027015447617,16.719795227050778
0,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,22,5,23,2000,2848.433837890625,402.3206787109375
1,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,22,5,24,3200,3031.01025390625,498.3757019042969
2,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,22,5,25,4300,2970.722412109375,455.0348510742188
3,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,22,5,26,3800,2671.460693359375,449.1358337402344
4,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,22,5,27,6700,3105.3505859375,539.677001953125
0,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,37,5,38,2200,842.2238159179688,645.3988037109375
1,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,37,5,39,2300,906.0833740234376,579.8258666992188
2,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,37,5,40,2700,861.9260864257812,671.2655029296875
3,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,37,5,41,2200,895.4971923828125,845.6619873046875
4,gd,2.5,1024,1,2560,0.002,0.9,False,10000,0,100,37,5,42,1900,932.817138671875,945.870849609375
0,gd,2.0,1024,2,2048,0.002,0.9,False,10000,0,100,27,5,28,100000,7.980912208557129,741.6419067382812
1,gd,2.0,1024,2,2048,0.002,0.9,False,10000,0,100,27,5,29,100000,8.591754913330076,475.1993103027344
2,gd,2.0,1024,2,2048,0.002,0.9,False,10000,0,100,27,5,30,100000,9.612624168395996,534.916259765625
3,gd,2.0,1024,2,2048,0.002,0.9,False,10000,0,100,27,5,31,100000,8.842039108276367,719.023193359375
4,gd,2.0,1024,2,2048,0.002,0.9,False,10000,0,100,27,5,32,100000,8.330513000488281,661.9653930664062
0,gd,4.0,1024,5,4096,0.01,0.0,True,10000,0,100,22,5,23,29000,0.046504899859428406,0.1132281944155693
1,gd,4.0,1024,5,4096,0.01,0.0,True,10000,0,100,22,5,24,28400,0.05846741795539856,0.09974305331707
2,gd,4.0,1024,5,4096,0.01,0.0,True,10000,0,100,22,5,25,33900,0.05084383487701416,0.13197602331638336
3,gd,4.0,1024,5,4096,0.01,0.0,True,10000,0,100,22,5,26,28200,0.05171855166554451,0.0997406393289566
4,gd,4.0,1024,5,4096,0.01,0.0,True,10000,0,100,22,5,27,31700,0.04899931699037552,0.12758496403694153
0,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,33,7100,1.893310785293579,0.4799547791481018
1,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,34,11700,3.352872610092163,1.0081260204315186
2,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,35,8200,3.0684401988983154,0.5923945307731628
3,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,36,11100,1.9109561443328855,0.2538188099861145
4,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,37,4600,2.7033841609954834,0.6520957946777344
5,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,38,12800,1.846665620803833,0.3213983774185181
6,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,39,4700,2.2343943119049072,0.616273045539856
7,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,40,5300,2.1349334716796875,0.4483407437801361
8,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,41,6400,2.080812931060791,0.4103572368621826
9,gd,5.0,1024,2,5120,0.001,0.0,False,8000,0,100,32,10,42,21400,2.758350372314453,0.5676257610321045
0,gd,3.0,1024,5,3072,0.01,0.9,False,10000,0,100,22,5,23,100000,0.001098996726796031,0.10310881584882736
1,gd,3.0,1024,5,3072,0.01,0.9,False,10000,0,100,22,5,24,100000,0.0013030917616561055,0.16602514684200287
2,gd,3.0,1024,5,3072,0.01,0.9,False,10000,0,100,22,5,25,99300,0.0011616409756243227,0.09991343319416046
3,gd,3.0,1024,5,3072,0.01,0.9,False,10000,0,100,22,5,26,100000,0.0013050870038568974,0.11744487285614015
4,gd,3.0,1024,5,3072,0.01,0.9,False,10000,0,100,22,5,27,100000,0.0013940512435510757,0.12019577622413635
0,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,32,5,33,1300,3299.0126953125,533.8426513671875
1,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,32,5,34,3700,3048.209716796875,490.81829833984375
2,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,32,5,35,2900,3053.419189453125,429.24163818359375
3,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,32,5,36,3300,2946.166748046875,365.5754089355469
4,gd,4.0,1024,1,4096,0.01,0.0,False,10000,0,100,32,5,37,2500,2955.001953125,660.1031494140625
0,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,22,5,23,100000,0.01392718032002449,0.7247681617736816
1,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,22,5,24,100000,0.015583030879497528,1.3423848152160645
2,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,22,5,25,100000,0.014944643713533878,0.732120156288147
3,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,22,5,26,100000,0.01594069041311741,0.9727853536605836
4,gd,3.0,1024,5,3072,0.002,0.9,False,10000,0,100,22,5,27,100000,0.017546972259879112,1.0824178457260132
0,gd,3.5,1024,10,3584,0.002,0.9,False,10000,0,100,27,5,28,100000,0.026275616139173508,0.5555751323699951
1,gd,3.5,1024,10,3584,0.002,0.9,False,10000,0,100,27,5,29,100000,0.025652050971984863,0.5338460803031921
2,gd,3.5,1024,10,3584,0.002,0.9,False,10000,0,100,27,5,30,100000,0.02649941854178905,0.5260882973670961
3,gd,3.5,1024,10,3584,0.002,0.9,False,10000,0,100,27,5,31,100000,0.02416243404150009,0.4904145002365112
4,gd,3.5,1024,10,3584,0.002,0.9,False,10000,0,100,27,5,32,100000,0.031425509601831436,0.7502042651176453
0,sgd,2.0,1024,1,32,0.01,0.0,False,10000,0,100,37,5,38,100000,6.233984287828207,141.50813376903534
1,sgd,2.0,1024,1,32,0.01,0.0,False,10000,0,100,37,5,39,100000,6.1506562158465385,228.3463625907898
0,sgd,3.5,1024,1,32,0.002,0.9,False,400,0,100,27,5,28,3900,20.84801940407072,142.67239475250244
1,sgd,3.5,1024,1,32,0.002,0.9,False,400,0,100,27,5,29,3900,16.81987710935729,112.51417922973631
0,gd,2.0,1024,2,2048,0.002,0.9,False,2000,0,100,22,5,23,20000,10.419623374938963,593.7940063476562
1,gd,2.0,1024,2,2048,0.002,0.9,False,2000,0,100,22,5,24,20000,8.735649108886719,561.059814453125
2,gd,2.0,1024,2,2048,0.002,0.9,False,2000,0,100,22,5,25,20000,10.063907623291016,643.0916137695312
3,gd,2.0,1024,2,2048,0.002,0.9,False,2000,0,100,22,5,26,20000,11.274134635925293,550.867431640625
4,gd,2.0,1024,2,2048,0.002,0.9,False,2000,0,100,22,5,27,20000,11.806270599365234,567.1473388671875
0,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,22,5,23,65400,0.022899946197867397,0.09991967678070067
1,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,22,5,24,71100,0.02022776380181313,0.09992671757936478
2,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,22,5,25,73100,0.02105105295777321,0.0998302698135376
3,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,22,5,26,73000,0.01934344321489334,0.09990347921848296
4,gd,4.0,1024,10,4096,0.002,0.9,False,10000,0,100,22,5,27,77100,0.018245117738842964,0.09984371066093443
0,gd,2.0,1024,2,2048,0.01,0.0,False,10000,0,100,27,5,28,100000,8.706779479980469,606.7560424804688
1,gd,2.0,1024,2,2048,0.01,0.0,False,10000,0,100,27,5,29,100000,9.9644136428833,536.7308959960939
2,gd,2.0,1024,2,2048,0.01,0.0,False,10000,0,100,27,5,30,100000,8.739757537841799,471.63714599609375
3,gd,2.0,1024,2,2048,0.01,0.0,False,10000,0,100,27,5,31,100000,9.88955307006836,762.3927612304688
4,gd,2.0,1024,2,2048,0.01,0.0,False,10000,0,100,27,5,32,100000,11.137434005737305,668.0091552734375
0,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,37,5,38,4800,0.08618300408124924,0.09654577076435088
1,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,37,5,39,4100,0.0932937115430832,0.09672871232032776
2,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,37,5,40,6400,0.10108044743537904,0.094487302005291
3,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,37,5,41,3000,0.10613273829221724,0.09482937306165697
4,gd,3.5,1024,2,3584,0.002,0.9,False,10000,0,100,37,5,42,3900,0.049809113144874566,0.09656426310539246
0,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,37,5,38,37500,0.0767458975315094,0.5682648420333862
1,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,37,5,39,39600,0.07489379495382309,0.4456072151660919
2,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,37,5,40,43900,0.06798766553401947,0.4543269276618958
3,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,37,5,41,40600,0.07925337553024292,0.6252905130386353
4,gd,3.5,1024,5,3584,0.01,0.0,False,10000,0,100,37,5,42,40100,0.06961275637149811,0.4676044583320618
0,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,37,5,38,3600,1352.397216796875,389.67816162109375
1,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,37,5,39,2600,1429.915771484375,534.6930541992189
2,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,37,5,40,1900,1317.0126953125,345.484375
3,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,37,5,41,3200,1384.3428955078125,666.83740234375
4,gd,3.0,1024,1,3072,0.002,0.9,False,10000,0,100,37,5,42,10000,1388.4349365234375,592.134521484375
0,sgd,2.0,1024,1,32,0.01,0.0,False,10000,0,100,22,5,23,100000,5.57381522282958,243.5995749235153
1,sgd,2.0,1024,1,32,0.01,0.0,False,10000,0,100,22,5,24,100000,6.804597765207291,182.51230478286743
0,gd,2.7,1024,10,2764,0.001,0.0,False,10000,0,100,27,5,28,100000,4.507251739501953,113.24632263183594
0,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,22,5,23,58800,0.118911474943161,37.05132293701172
1,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,22,5,24,65900,0.1458364874124527,65.80315399169922
2,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,22,5,25,54600,0.13435031473636627,38.86631393432617
3,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,22,5,26,55900,0.14022809267044067,42.51677322387695
4,gd,2.5,1024,5,2560,0.01,0.0,False,10000,0,100,22,5,27,75900,0.14419673383235931,53.37944412231445
0,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,27,5,28,100000,65.57428741455078,375.2925415039063
1,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,27,5,29,100000,78.69007873535156,429.4255065917969
2,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,27,5,30,100000,58.0918083190918,383.69903564453125
3,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,27,5,31,67300,0.006166321691125631,0.09991516917943953
4,gd,2.5,1024,2,2560,0.002,0.9,False,10000,0,100,27,5,32,100000,75.40876007080078,560.8143310546875
0,gd,2.0,1024,2,2048,0.01,0.9,False,10000,0,100,22,5,23,100000,3.47230076789856,532.8432006835939
1,gd,2.0,1024,2,2048,0.01,0.9,False,10000,0,100,22,5,24,100000,4.485131740570068,657.8692016601562
2,gd,2.0,1024,2,2048,0.01,0.9,False,10000,0,100,22,5,25,100000,3.4918732643127437,363.2676086425781
3,gd,2.0,1024,2,2048,0.01,0.9,False,10000,0,100,22,5,26,100000,4.685213565826416,427.8472290039063
4,gd,2.0,1024,2,2048,0.01,0.9,False,10000,0,100,22,5,27,100000,5.719882011413574,458.37933349609375
0,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,37,5,38,48200,0.09845750778913498,243.7587890625
1,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,37,5,39,51700,0.09208251535892488,299.7727966308594
2,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,37,5,40,42300,0.09899864345788956,278.20333862304693
3,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,37,5,41,49000,0.09836964309215546,252.2344207763672
4,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,37,5,42,46800,0.0967586413025856,284.1609191894531
0,sgd,2.5,1024,1,32,0.01,0.0,False,10000,0,100,32,5,33,100000,10.45975152850151,123.19608592987059
1,sgd,2.5,1024,1,32,0.01,0.0,False,10000,0,100,32,5,34,100000,10.591893297433852,120.88530087471008
0,gd,2.0,1024,5,2048,0.01,0.9,False,10000,0,100,22,5,23,100000,0.00014795863535255194,270.44564819335943
1,gd,2.0,1024,5,2048,0.01,0.9,False,10000,0,100,22,5,24,94100,2.042861706286203e-05,227.8109130859375
2,gd,2.0,1024,5,2048,0.01,0.9,False,10000,0,100,22,5,25,100000,4.544345210888423e-05,293.85296630859375
3,gd,2.0,1024,5,2048,0.01,0.9,False,10000,0,100,22,5,26,100000,8.671919931657612e-05,329.0889892578125
4,gd,2.0,1024,5,2048,0.01,0.9,False,10000,0,100,22,5,27,83200,2.0464600311242972e-05,258.69686889648443
0,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,22,5,23,23300,0.44050872325897217,220.4824066162109
1,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,22,5,24,27500,0.3891688585281372,244.3297119140625
2,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,22,5,25,27500,0.31647229194641113,262.509765625
3,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,22,5,26,24900,0.423700362443924,242.2455596923828
4,gd,1.0,1024,5,1024,0.001,0.0,False,8000,0,100,22,5,27,24200,0.4081955254077912,273.9468994140625
0,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,22,5,23,29000,0.046504899859428406,0.1132281944155693
1,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,22,5,24,28400,0.05846741795539856,0.09974305331707
2,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,22,5,25,33900,0.05084383487701416,0.13197602331638336
3,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,22,5,26,28200,0.05171855166554451,0.0997406393289566
4,gd,4.0,1024,5,4096,0.01,0.0,False,10000,0,100,22,5,27,31700,0.04899931699037552,0.12758496403694153
0,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,33,7500,449.66204833984375,690.068603515625
1,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,34,9500,473.6158752441406,616.855712890625
2,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,35,7800,426.1971740722656,650.4385986328125
3,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,36,8900,415.9294128417969,510.6813354492188
4,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,37,10600,498.464111328125,1045.733154296875
5,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,38,5700,466.6914978027344,558.27783203125
6,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,39,12500,390.4432373046875,1086.35546875
7,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,40,9700,361.5763549804688,876.293212890625
8,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,41,9800,418.7821960449219,576.0457153320312
9,gd,2.0,1024,1,2048,0.001,0.0,False,8000,0,100,32,10,42,5900,474.1940307617188,682.33935546875
0,sgd,4.0,1024,1,32,0.002,0.9,False,400,0,100,22,5,23,3900,24.144345574080944,137.52355074882507
1,sgd,4.0,1024,1,32,0.002,0.9,False,400,0,100,22,5,24,3900,26.613816507160664,107.857106924057
0,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,37,5,38,56600,1.2142386436462402,2.3768069744110107
1,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,37,5,39,50700,1.204545497894287,1.7392315864562988
2,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,37,5,40,62100,0.9513370394706726,2.0418474674224854
3,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,37,5,41,55900,1.115711331367493,1.6212033033370972
4,gd,4.0,1024,5,4096,0.001,0.0,False,8000,0,100,37,5,42,59600,1.0801891088485718,1.887063980102539
0,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,37,5,38,33900,0.5041394233703613,0.12118742614984512
1,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,37,5,39,32800,0.5170404911041261,0.13391050696372986
2,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,37,5,40,32000,0.578811764717102,0.16223347187042236
3,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,37,5,41,36100,0.4744581580162048,0.13509094715118408
4,gd,6.0,1024,5,6144,0.001,0.0,False,8000,0,100,37,5,42,32400,0.615414023399353,0.1284809708595276
0,sgd,4.0,1024,1,32,0.002,0.9,False,10000,0,100,32,5,33,100000,28.934799477458,137.64769268035892
0,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,23,900,0.4232737421989441,0.04900216311216354
1,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,24,17900,4366.107421875,526.3259887695311
2,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,25,10500,4361.7587890625,422.0460815429688
3,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,26,3200,0.2800363898277283,0.023940242826938633
4,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,27,1100,0.8714390993118286,0.08511772006750107
5,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,28,8400,4116.42041015625,617.9657592773438
6,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,29,5200,4489.8994140625,468.2075805664063
7,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,30,5500,0.26416265964508057,0.028466876596212387
8,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,31,7100,0.6471322178840637,0.056364409625530236
9,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,22,10,32,13800,4258.337890625,411.2654724121094
0,gd,2.0,1024,10,2048,0.01,0.9,False,10000,0,100,22,5,23,89400,2.04114166990621e-05,249.02957153320312
1,gd,2.0,1024,10,2048,0.01,0.9,False,10000,0,100,22,5,24,85000,2.041337029368151e-05,182.1473693847656
2,gd,2.0,1024,10,2048,0.01,0.9,False,10000,0,100,22,5,25,99200,2.047313864750322e-05,237.5082855224609
3,gd,2.0,1024,10,2048,0.01,0.9,False,10000,0,100,22,5,26,99700,2.0457835489651188e-05,227.4344482421875
4,gd,2.0,1024,10,2048,0.01,0.9,False,10000,0,100,22,5,27,91800,2.045147084572818e-05,246.0206451416016
0,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,23,12300,3.900567293167114,2.154315710067749
1,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,24,21700,2.635735511779785,1.3765521049499512
2,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,25,18800,2.28788423538208,1.4735512733459473
3,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,26,11700,3.513450384140014,1.745333194732666
4,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,27,9700,3.3891749382019043,2.2560577392578125
5,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,28,15400,3.5174150466918945,1.7548270225524902
6,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,29,6700,4.3283400535583505,2.731849908828736
7,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,30,45200,2.7259042263031006,2.2523021697998047
8,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,31,9400,2.958021402359009,1.4271435737609863
9,gd,4.0,1024,2,4096,0.001,0.0,False,8000,0,100,22,10,32,9300,3.1222665309906006,1.688007116317749
0,sgd,2.5,1024,1,32,0.002,0.9,False,400,0,100,32,5,33,3900,10.869371527433396,90.693856716156
1,sgd,2.5,1024,1,32,0.002,0.9,False,400,0,100,32,5,34,3900,10.560599428415298,188.36932373046875
2,sgd,2.5,1024,1,32,0.002,0.9,False,400,0,100,32,5,35,3900,10.899422037601473,115.43822431564331
3,sgd,2.5,1024,1,32,0.002,0.9,False,400,0,100,32,5,36,3900,11.15247038602829,210.8116562962532
0,gd,2.5,1024,10,2560,0.002,0.9,False,10000,0,100,22,5,23,100000,0.0299463402479887,51.17657852172852
1,gd,2.5,1024,10,2560,0.002,0.9,False,10000,0,100,22,5,24,100000,0.030977964401245117,70.431884765625
2,gd,2.5,1024,10,2560,0.002,0.9,False,10000,0,100,22,5,25,100000,0.0322742760181427,51.523155212402344
3,gd,2.5,1024,10,2560,0.002,0.9,False,10000,0,100,22,5,26,100000,0.02867432683706284,53.29961013793945
4,gd,2.5,1024,10,2560,0.002,0.9,False,10000,0,100,22,5,27,100000,0.03532935678958893,59.28008270263672
0,gd,2.5,1024,10,2560,0.01,0.0,False,10000,0,100,27,5,28,69900,0.2024488002061844,92.21492004394531
1,gd,2.5,1024,10,2560,0.01,0.0,False,10000,0,100,27,5,29,77200,0.20453670620918274,109.22962188720705
2,gd,2.5,1024,10,2560,0.01,0.0,False,10000,0,100,27,5,30,77300,0.2077960968017578,110.20755767822266
3,gd,2.5,1024,10,2560,0.01,0.0,False,10000,0,100,27,5,31,83400,0.17278850078582764,114.32414245605469
4,gd,2.5,1024,10,2560,0.01,0.0,False,10000,0,100,27,5,32,61400,0.2274005711078644,118.53633880615234
0,sgd,3.0,1024,1,32,0.002,0.9,False,400,0,100,37,5,38,3900,16.310948520898823,141.10227298736572
1,sgd,3.0,1024,1,32,0.002,0.9,False,400,0,100,37,5,39,3900,16.618827631076176,133.52089977264404
2,sgd,3.0,1024,1,32,0.002,0.9,False,400,0,100,37,5,40,3900,15.939958880345024,138.22897219657898
0,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,32,5,33,80000,2.622769594192505,52.18822479248047
1,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,32,5,34,80000,18.528409957885746,271.24905395507807
2,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,32,5,35,80000,17.917102813720703,184.6285400390625
3,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,32,5,36,80000,3.806422233581543,93.35929870605469
4,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,32,5,37,80000,4.55300235748291,77.18254852294922
0,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,32,5,33,3900,6.071355693042277,220.62746334075928
1,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,32,5,34,3900,7.776474714279175,191.138671875
2,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,32,5,35,3900,7.02110455930233,192.176682472229
3,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,32,5,36,3900,6.900172889232636,204.9446678161621
4,sgd,2.0,1024,1,32,0.01,0.0,False,400,0,100,32,5,37,3900,6.599547799676657,144.78080081939697
0,gd,2.7,1024,10,2764,0.001,0.0,False,10000,0,100,22,5,23,100000,4.078984260559082,180.69293212890625
0,sgd,2.5,1024,1,32,0.01,0.0,False,400,0,100,32,5,33,3900,10.442870318889616,123.5578145980835
1,sgd,2.5,1024,1,32,0.01,0.0,False,400,0,100,32,5,34,3900,10.589419066905977,120.82487392425536
2,sgd,2.5,1024,1,32,0.01,0.0,False,400,0,100,32,5,35,3900,10.425768262147905,114.29322338104248
0,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,33,3400,0.3165764510631561,0.032856330275535583
1,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,34,9700,3837.51611328125,285.0284118652344
2,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,35,11800,3859.102783203125,500.8415222167969
3,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,36,19800,4076.35205078125,428.5886535644531
4,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,37,13300,3668.78125,257.9471435546875
5,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,38,13900,3804.506591796875,669.910888671875
6,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,39,10200,3894.943359375,333.190185546875
7,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,40,4700,1.5881727933883667,0.09071046113967897
8,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,41,7600,4234.1748046875,526.5171508789061
9,gd,5.0,1024,1,5120,0.001,0.0,False,8000,0,100,32,10,42,12400,4173.42041015625,409.4836120605469
0,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,22,5,23,58200,0.11332080513238907,252.10980224609372
1,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,22,5,24,49400,0.08818898350000381,237.07672119140625
2,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,22,5,25,50700,0.10960861295461656,302.4091491699219
3,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,22,5,26,60800,0.0966283529996872,333.16754150390625
4,gd,2.0,1024,5,2048,0.01,0.0,False,10000,0,100,22,5,27,46900,0.05583994463086128,271.9667358398437
0,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,27,5,28,41000,0.6200929880142212,0.30807602405548096
1,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,27,5,29,38300,0.7871523499488831,0.5129173994064331
2,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,27,5,30,39700,0.7354704141616821,0.4454722106456757
3,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,27,5,31,37200,0.7522895336151123,0.40596675872802734
4,gd,5.0,1024,5,5120,0.001,0.0,False,8000,0,100,27,5,32,40300,0.7499659061431885,0.3970499634742737
0,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,37,5,38,80000,2.900122880935669,34.249011993408196
1,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,37,5,39,80000,2.2425637245178223,30.440637588500977
2,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,37,5,40,80000,3.7350220680236816,42.47172927856445
3,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,37,5,41,80000,2.9861574172973637,40.70303726196289
4,gd,3.0,1024,5,3072,0.001,0.0,False,8000,0,100,37,5,42,80000,14.82225227355957,118.10006713867188
