,optim,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,weightdecay,ntest,startseed,nruns,tau,seed,epoch,train error,test error
6,sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.00012120536739530507,0.4702674150466919
7,sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,0.00010781871424114796,0.4547939598560333
8,sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,0.00015230024691845757,0.5465923547744751
9,sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.0003317468617751729,1.0631308555603027
0,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,0.00020318016831879503,1.0037833452224731
1,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,0.0003506724955514073,1.3937578201293943
2,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,0.0003330346255097538,1.2655029296875
3,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,0.00016463765714433976,1.0269221067428589
4,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,0.0002469717044732533,1.305392503738403
5,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,0.00015375081275124103,0.8238369822502136
6,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,0.00018294275359949095,0.9609453082084656
7,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.00040152459696400915,1.1645865440368652
8,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,0.00017253978148801252,0.8666338920593262
9,p-sgd,2.5,1024,10,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,0.00036007342569064347,1.135640263557434
0,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.4438383196081434,3.143139362335205
1,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,0.6414393633604051,3.9934873580932617
2,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,0.5351378289716584,3.7111530303955083
3,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,0.6787143019693238,5.6381611824035645
4,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,0.6364228320973261,6.82387638092041
5,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,0.6221434867807797,5.3767924308776855
6,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.6486635761601585,5.654348850250244
7,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,0.6726594790816307,5.983202934265138
8,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,0.6091561221650669,4.825523853302002
9,sgd,3.5,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.6242546343377658,4.382920742034912
0,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,1.7373330820191768e-05,0.0030098864808678627
1,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,1.710999068953762e-05,0.0030033981893211608
2,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,1.881213256638148e-05,0.0037270798347890377
3,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,1.880143460246992e-05,0.004300104454159737
4,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,2.3730139543788808e-05,0.004090053029358387
5,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,2.366487537333991e-05,0.006562964525073768
6,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,2.1626033360787134e-05,0.00405106320977211
7,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,2.2664166798287105e-05,0.006156865507364273
8,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,1.844464977044221e-05,0.004260177258402109
9,sgd,3.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,2.288063420305012e-05,0.004526506178081036
0,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,33,20002,0.040356503799557686,10.012248992919922
1,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,34,20002,0.05119359272066504,14.5023832321167
2,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,35,20002,0.03453968686517328,9.48151969909668
3,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,36,20002,0.07858060789294541,9.424315452575684
4,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,37,20002,0.06324654805939645,9.455451011657717
5,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,38,20002,0.16254402790218592,5.735306262969972
6,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,39,20002,0.050433088559657335,10.060523986816406
7,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,40,20002,0.09783388511277737,6.425884246826173
8,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,41,20002,0.06250009685754776,5.712007522583008
9,p-sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,2.0,42,20002,0.04344820254482329,11.105554580688477
0,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,0.00028228271839907386,1.0296396017074585
1,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,0.0011577288067201152,1.4768975973129272
2,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,0.00023821758441044952,0.9925280809402466
3,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,0.00016541390432394109,0.9403213262557985
4,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,0.0006739311531418935,1.7122795581817627
5,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,0.00013177613000152632,0.540338397026062
6,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,0.00041317787981824954,1.057722091674805
7,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.0005876780429389327,1.4151540994644165
8,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,0.00027862554998137057,0.8013231754302979
9,p-sgd,2.5,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,0.00021273714664857838,0.8166500329971313
0,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.4674429818987846,5.862558364868164
1,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.43903279056151706,7.5989723205566415
2,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.4740950328608354,7.435458183288574
3,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.5321372970938683,5.685917854309082
4,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.5252898707985878,5.321060180664063
5,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.484092219422261,5.294191360473633
6,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.4947165946165721,6.90199089050293
7,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.4885679446160793,4.449577808380127
8,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.4834459212919076,5.707211494445801
9,sgd,3.0,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.5298526001473268,5.956594944000244
0,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,33,214,0.0005596640257863328,0.0008437513606622815
1,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,34,20002,,
2,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,35,142,0.00031717785850560176,0.000970308727119118
3,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,36,118,0.0007023182938610263,0.0008106744498945773
4,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,37,206,0.0003932353502023034,0.0009987909579649568
5,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,38,164,0.00043740319688367885,0.0009933903347700834
6,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,39,129,0.0004997283599550427,0.0008812774904072285
7,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,40,189,0.00026413577870698646,0.0009751333273015916
8,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,41,266,0.00035882272095477674,0.0009430216741748154
9,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,32,10,0.5,42,144,0.0004041196443722584,0.0007805778877809644
0,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,16063,1.0658146919695357e-05,0.000999763491563499
1,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,16268,1.075209914347397e-05,0.000999992829747498
2,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,14275,1.2595065328468989e-05,0.0009998284513130784
3,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,15129,1.1321024572907845e-05,0.0009999573230743408
4,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,13941,1.385360255312662e-05,0.0009998311288654804
5,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,11983,1.6179889655631996e-05,0.0009998998139053583
6,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,12569,1.4679543852480494e-05,0.000999782350845635
7,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,18592,8.774532219035791e-06,0.000999654526822269
8,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,14603,1.330212322159241e-05,0.0009996674489229918
9,sgd,4.0,1024,5,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,16776,9.671309967984598e-06,0.000999903422780335
0,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,0.6540304245427251,4.303851127624512
1,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,11390,0.0001667695403284597,0.0009938980219885707
2,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,0.5724510895088315,4.007823944091797
3,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,0.5679375072941184,3.3401927947998047
4,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,0.6284513184800744,5.074735164642334
5,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,325,0.00012778742825503286,0.00097808544524014
6,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,20002,0.5755977006629109,4.6064453125
7,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.6072699120268226,6.808851718902588
8,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,0.6009655790403485,5.13652229309082
9,p-sgd,4.0,1024,1,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,0.4805632494390011,3.125495195388794
0,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,2.1872982813420094e-05,0.0020112516358494763
1,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,2.7323847916704835e-05,0.0018338556401431558
2,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,3.3065402931242716e-05,0.003394207684323192
3,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,2.338292495096539e-05,0.0017462685937061904
4,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,2.779976750844071e-05,0.0028003696352243428
5,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,3.305236890582819e-05,0.0027247227262705564
6,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,2.548157158344111e-05,0.002521389396861196
7,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,2.6896646261320708e-05,0.0016027981182560325
8,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,2.3739808852951686e-05,0.0020456246566027407
9,sgd,4.0,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,2.476306212884083e-05,0.001988937146961689
0,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,33,20002,0.3292184673249722,4.317978858947754
1,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,34,20002,0.3395165376365185,3.8797795772552486
2,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,35,20002,0.3194350630044937,5.17581844329834
3,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,36,20002,0.34608021229505537,10.815516471862793
4,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,37,20002,0.35926464945077896,4.65731143951416
5,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,38,20002,0.299327639490366,5.914787769317628
6,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,39,20002,0.3399108633399009,5.6346983909606925
7,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,40,20002,0.3178657077252865,5.6145734786987305
8,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,41,20002,0.350260429084301,4.376436710357666
9,sgd,2.5,1024,1,128,0.002,0.9,False,2000,0,100,32,10,1.0,42,20002,0.34327160716056826,3.9379382133483887
0,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.18286367412656546,7.582056999206543
1,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,0.211339158937335,8.877305030822754
2,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,0.19960716180503368,9.77062702178955
3,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,0.18852763809263706,12.424012184143065
4,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,0.21335834357887504,5.802977085113525
5,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,0.1935959290713072,10.948199272155762
6,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.2074129153043032,12.298331260681152
7,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,0.18015041388571265,7.635173320770264
8,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,0.20212265849113464,5.6358489990234375
9,sgd,2.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.19839855935424566,8.89661979675293
0,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.00027499483549036085,0.6438391804695129
1,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.0005362638359656559,1.2546186447143557
2,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.00025197836657753214,0.6516991257667542
3,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.000261247393063968,0.6303020715713501
4,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.0005834318304550834,1.181882619857788
5,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.00040577495965408165,0.8519282341003418
6,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.0003808706635027192,0.6802465319633484
7,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.00035713006363948815,0.6850293874740601
8,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.0005273019647574984,0.8723997473716736
9,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.0014273552922531962,1.4602415561676023
0,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,23,20002,0.29765923917293546,10.884729385375977
1,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,24,20002,0.2652934558689594,8.050342559814451
2,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,25,20002,0.306524608284235,8.222048759460451
3,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,26,20002,0.2422770097851753,4.465086936950684
4,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,27,20002,0.27745148465037345,10.128807067871094
5,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,28,20002,0.3178538642823696,6.704420566558838
6,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,29,20002,0.32142063304781915,6.4874444007873535
7,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,30,20002,0.2571440376341343,7.488944530487059
8,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,31,20002,0.2259530246257782,5.047574520111084
9,p-sgd,2.5,1024,1,128,0.01,0.0,False,2000,0,100,22,10,1.0,32,20002,0.2887529440224171,5.486247539520264
0,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,0.005540093305171467,3.936784267425537
1,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,0.0038935795746510853,4.103135585784912
2,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,0.005507879192009568,5.211909770965576
3,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,0.0069698333099950105,5.04792070388794
4,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,0.004555176914436743,4.3172245025634775
5,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,0.004711078247055411,4.624293327331543
6,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,0.005183325876714662,7.4539971351623535
7,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,0.005464981339173392,6.1170997619628915
8,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,0.00469925650395453,3.767552137374878
9,p-sgd,2.0,1024,2,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,0.006755535549018532,4.652905464172363
0,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,33,20002,0.0008183394733350724,1.0501768589019775
1,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,34,20002,0.0012958219973370432,1.3638087511062622
2,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,35,20002,0.0014797071169596165,2.0473523139953613
3,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,36,20002,0.0014204448991222308,1.8707702159881592
4,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,37,20002,0.0009330572240287437,1.3367493152618408
5,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,38,20002,0.000431261547782924,0.7485862970352173
6,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,39,20002,0.0010640667227562518,1.5504211187362669
7,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,40,20002,0.0008275287924334407,1.2226191759109497
8,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,41,20002,0.0008137693512253463,0.8909386396408081
9,sgd,2.5,1024,5,128,0.01,0.0,False,2000,0,100,32,10,1.0,42,20002,0.0011576686432817954,1.731536865234375
0,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,23,290,0.00010259398618472916,0.0009809553157538176
1,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,24,811,0.00021006510542065368,0.0009229180868715047
2,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,25,529,6.618262466417946e-05,0.0009846907341852784
3,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,26,542,0.00012301151866722648,0.0009889939101412892
4,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,27,563,0.00010955132188428252,0.0008564984891563653
5,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,28,339,7.549675729023875e-05,0.000953266629949212
6,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,29,443,7.039325578261924e-05,0.0009135970612987877
7,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,30,489,0.00012839826990784786,0.0009973312262445688
8,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,31,435,9.412036990852356e-05,0.0009145548101514578
9,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,2.0,32,315,0.00011124951333840727,0.0008740272605791688
0,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,20002,6.015786402713274e-05,2.309071779251098
1,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,20002,4.598694454216457e-05,1.9067108631134035
2,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,20002,7.198100274763419e-05,2.336507558822632
3,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,20002,6.865565114821948e-05,2.3142192363739014
4,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,20002,9.761299952515401e-05,2.462541103363037
5,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,20002,6.992829457885819e-05,2.4196977615356445
6,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,20002,6.020076875756786e-05,2.1702432632446294
7,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,20002,6.54528869290516e-05,2.313525438308716
8,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,20002,6.0824574575235595e-05,2.3812098503112797
9,p-sgd,2.0,1024,10,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,20002,6.478991895164654e-05,2.4526958465576167
0,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,33,2791,2.6849695473174506e-05,0.0009934576228260994
1,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,34,2462,3.805998323969105e-05,0.0009983788477256894
2,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,35,1749,3.27922219867105e-05,0.0009921937016770244
3,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,36,1425,4.999616089662595e-05,0.0009940576273947954
4,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,37,1637,5.5967536354728516e-05,0.0009694391628727317
5,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,38,1476,5.6195043498519226e-05,0.000993637484498322
6,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,39,1270,5.698722043234738e-05,0.0009814255172386763
7,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,40,1754,5.0798560664588877e-05,0.0009645601967349648
8,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,41,1175,8.265133317308937e-05,0.0009896126575767994
9,p-sgd,4.0,1024,2,128,0.002,0.9,False,2000,0,100,32,10,0.5,42,2298,2.7260948058938087e-05,0.0009969889651983976
0,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,211,0.0001770569690506818,0.0009606190724298358
1,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,337,0.0005933306324550357,0.0009456421248614787
2,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,183,0.00023055831138663047,0.000999865937046707
3,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,189,0.00020644699952754308,0.0009761450346559287
4,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,27,203,0.00038021381897124234,0.0009116338915191592
5,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,28,318,0.00013083466524221876,0.0009980200557038188
6,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,29,453,0.00019806455611615087,0.0007809829548932612
7,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,30,228,0.00017219856999872718,0.0009991154074668882
8,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,31,245,0.0002609357438814186,0.00089937390293926
9,p-sgd,4.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,32,283,0.0002347282575101417,0.0007490921998396517
0,p-sgd,3.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,23,501,0.0001505047230239143,0.0009766446892172098
1,p-sgd,3.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,24,1233,0.0002360303211996021,0.0009280810481868683
2,p-sgd,3.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,25,938,0.0001885120636870852,0.0009459236753173171
3,p-sgd,3.0,1024,1,128,0.002,0.9,False,2000,0,100,22,10,1.0,26,796,0.00011775094390031883,0.0009852593066170812
